GROUP_CODE,GROUP_NAME,ENTITY_CD,ENTITY_NAME
6,Public School,321000010118,JHS 118 WILLIAM W NILES
6,Public School,321000010159,PS 159 LUIS MUMOZ MARIN BILING
6,Public School,321000010205,PS 205 FIORELLO LAGUARDIA
6,Public School,321000010206,IS 206 ANN MERSEREAU
6,Public School,321000010207,PS 207
6,Public School,321000010209,PS 209
6,Public School,321000010225,THEATRE ARTS PRODUCTION COMPANY SCHOOL
6,Public School,321000010226,PS 226
6,Public School,321000010228,JONAS BRONCK ACADEMY
6,Public School,321000010244,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM (THE)
6,Public School,321000010246,PS 246 POE CENTER
6,Public School,321000010254,IS 254
6,Public School,321000010279,PS 279 CAPT MANUEL RIVERA JR
6,Public School,321000010280,PS/MS 280 MOSHOLU PARKWAY
6,Public School,321000010291,PS 291
6,Public School,321000010306,PS 306
6,Public School,321000010307,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY
6,Public School,321000010308,BRONX DANCE ACADEMY SCHOOL
6,Public School,321000010310,PS 310 MARBLE HILL
6,Public School,321000010315,PS 315 LAB SCHOOL
6,Public School,321000010331,THE BRONX SCHOOL OF YOUNG LEADERS
6,Public School,321000010340,PS 340
6,Public School,321000010344,AMPARK NEIGHBORHOOD
6,Public School,321000010360,PS 360
6,Public School,321000010363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE
6,Public School,321000010368,IN-TECH ACADEMY (MS/HS 368)
6,Public School,321000010382,"ELEMENTARY SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY"
6,Public School,321000010386,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP
6,Public School,321000010390,MS 390
6,Public School,321000010391,ANGELO PATRI MIDDLE SCHOOL (THE)
6,Public School,321000010396,PS 396
6,Public School,321000010447,CRESTON ACADEMY
6,Public School,321000011141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141)
6,Public School,321000011213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY
6,Public School,321000011237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED HLTH PROF"
6,Public School,321000011243,WEST BRONX ACADEMY FOR THE FUTURE
6,Public School,321000011264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE)
6,Public School,321000011268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL
6,Public School,321000011284,BRONX SCHOOL OF LAW AND FINANCE
6,Public School,321000011319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL
6,Public School,321000011342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS
6,Public School,321000011351,BRONX COLLABORATIVE HIGH SCHOOL
6,Public School,321000011353,WORLD VIEW HIGH SCHOOL
6,Public School,321000011374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIGH SCHOOL
6,Public School,321000011397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT
6,Public School,321000011433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS
6,Public School,321000011434,BELMONT PREPARATORY HIGH SCHOOL
6,Public School,321000011437,FORDHAM HIGH SCHOOL FOR THE ARTS
6,Public School,321000011438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLOGY
6,Public School,321000011439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE
6,Public School,321000011440,DEWITT CLINTON HIGH SCHOOL
6,Public School,321000011442,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE)
6,Public School,321000011445,BRONX HIGH SCHOOL OF SCIENCE
6,Public School,321000011459,EAST FORDHAM ACADEMY FOR THE ARTS
6,Public School,321000011477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES
6,Public School,321000011524,CROTONA INTERNATIONAL HIGH SCHOOL
6,Public School,321000011546,BRONX THEATRE HIGH SCHOOL
6,Public School,321000011549,DISCOVERY HIGH SCHOOL
6,Public School,321000011565,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY
6,Public School,321000011696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE
6,Public School,321000860704,NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES (THE)
6,Public School,321000860904,INTERNATIONAL LEADERSHIP CHARTER SCHOOL
6,Public School,321000860914,BRONX COMMUNITY CHARTER SCHOOL
6,Public School,321000860999,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE
6,Public School,321000861032,TECH INTERNATIONAL CHARTER SCHOOL
6,Public School,321000861073,ROSALYN YALOW CHARTER SCHOOL
6,Public School,321000861075,ATMOSPHERE ACADEMY PUBLIC CHARTER
6,Public School,321100010016,PS 16 WAKEFIELD
6,Public School,321100010019,PS 19 JUDITH K WEISS
6,Public School,321100010021,PS 21 PHILIP H SHERIDAN
6,Public School,321100010041,PS 41 GUN HILL ROAD
6,Public School,321100010068,PS 68
6,Public School,321100010076,PS 76 BENNINGTON SCHOOL (THE)
6,Public School,321100010078,PS 78 ANNE HUTCHINSON
6,Public School,321100010083,PS 83 DONALD HERTZ
6,Public School,321100010087,PS 87
6,Public School,321100010089,PS 89
6,Public School,321100010096,PS 96 RICHARD RODGERS
6,Public School,321100010097,PS 97
6,Public School,321100010103,PS 103 HECTOR FONTANEZ
6,Public School,321100010105,PS 105 SENATOR ABRAHAM BERNSTEIN
6,Public School,321100010106,PS 106 PARKCHESTER
6,Public School,321100010108,PS 108 PHILIP J ABINANTI
6,Public School,321100010111,PS 111 SETON FALLS
6,Public School,321100010112,PS 112 BRONXWOOD
6,Public School,321100010121,PS 121 THROOP
6,Public School,321100010127,JHS 127 CASTLE HILL (THE)
6,Public School,321100010144,JHS 144 MICHELANGELO
6,Public School,321100010153,PS 153 HELEN KELLER
6,Public School,321100010160,PS 160 WALT DISNEY
6,Public School,321100010169,BAYCHESTER ACADEMY
6,Public School,321100010175,PS 175 CITY ISLAND
6,Public School,321100010178,PS 178 DR SELMAN WAKSMAN
6,Public School,321100010180,MS 180 DR DANIEL HALE WILLIAMS
6,Public School,321100010181,IS 181 PABLO CASALS
6,Public School,321100010189,CORNERSTONE ACADEMY FOR SOCIAL ACTION
6,Public School,321100010194,PS/MS 194
6,Public School,321100010287,FORWARD SCHOOL (THE)
6,Public School,321100010289,YOUNG SCHOLARS ACADEMY OF THE BRONX (THE)
6,Public School,321100010326,BRONX GREEN MIDDLE SCHOOL
6,Public School,321100010355,BRONX ALLIANCE MIDDLE SCHOOL
6,Public School,321100010357,YOUNG VOICES ACADEMY OF THE BRONX
6,Public School,321100010370,SCHOOL OF DIPLOMACY
6,Public School,321100010462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL
6,Public School,321100010468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT
6,Public School,321100010481,STEM BRIDGE SCHOOL (THE)
6,Public School,321100010483,MATILDA AVENUE SCHOOL (THE)
6,Public School,321100010498,PS/MS 498 VAN NEST ACADEMY
6,Public School,321100010529,ONE WORLD MIDDLE SCHOOL AT EDENWALD
6,Public School,321100010532,BAYCHESTER MIDDLE SCHOOL
6,Public School,321100010556,BRONX PARK MIDDLE SCHOOL
6,Public School,321100010566,PELHAM GARDENS MIDDLE SCHOOL
6,Public School,321100010567,LINDEN TREE ELEMENTARY SCHOOL
6,Public School,321100011249,BRONX HEALTH SCIENCES HIGH SCHOOL
6,Public School,321100011253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS
6,Public School,321100011265,BRONX LAB SCHOOL
6,Public School,321100011270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP
6,Public School,321100011272,GLOBE SCHOOL FOR ENVIRONMENTAL RESEARCH
6,Public School,321100011275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY
6,Public School,321100011288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE
6,Public School,321100011290,BRONX ACADEMY OF HEALTH CAREERS
6,Public School,321100011299,ASTOR COLLEGIATE ACADEMY
6,Public School,321100011418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS
6,Public School,321100011455,HARRY S TRUMAN HIGH SCHOOL
6,Public School,321100011508,BRONXDALE HIGH SCHOOL
6,Public School,321100011509,HIGH SCHOOL FOR LANGUAGE AND INNOVATION
6,Public School,321100011513,NEW WORLD HIGH SCHOOL
6,Public School,321100011514,BRONXWOOD PREPARATORY ACADEMY (THE)
6,Public School,321100011542,PELHAM PREPARATORY ACADEMY
6,Public School,321100011544,HIGH SCHOOL OF CONTEMPORARY ARTS
6,Public School,321100011545,BRONX AEROSPACE HIGH SCHOOL
6,Public School,321100860855,BRONX CHARTER SCHOOL FOR BETTER LEARNING
6,Public School,321100860859,BRONX CHARTER SCHOOL FOR EXCELLENCE
6,Public School,321100860909,ICAHN CHARTER SCHOOL 2
6,Public School,321100860917,ICAHN CHARTER SCHOOL 3
6,Public School,321100860948,ICAHN CHARTER SCHOOL 4
6,Public School,321100860956,EQUALITY CHARTER SCHOOL
6,Public School,321100860982,ICAHN CHARTER SCHOOL 5
6,Public School,321100861064,CHARTER HIGH SCHOOL-LAW AND SOCIAL
6,Public School,321100861076,BRONX CHARTER SCHOOL-BETTER LRNING 2
6,Public School,321200010006,PS 6 WEST FARMS
6,Public School,321200010044,PS 44 DAVID C FARRAGUT
6,Public School,321200010047,PS 47 JOHN RANDOLPH
6,Public School,321200010050,PS 50 CLARA BARTON
6,Public School,321200010057,PS 57 CRESCENT
6,Public School,321200010061,PS 61 FRANCISCO OLLER
6,Public School,321200010066,PS 66 SCHOOL OF HIGHER EXPECTATIONS
6,Public School,321200010067,PS 67 MOHEGAN SCHOOL
6,Public School,321200010092,PS 92
6,Public School,321200010098,JHS 98 HERMAN RIDDER
6,Public School,321200010129,MS 129 ACADEMY OF INDEPENDENT LEARNING AND LEADERSHIP
6,Public School,321200010134,PS 134 GEORGE F BRISTOW
6,Public School,321200010150,PS 150 CHARLES JAMES FOX
6,Public School,321200010190,ESMT-IS 190
6,Public School,321200010195,PS 195
6,Public School,321200010196,PS 196
6,Public School,321200010211,PS 211
6,Public School,321200010212,PS 212
6,Public School,321200010214,PS 214
6,Public School,321200010217,SCHOOL OF PERFORMING ARTS
6,Public School,321200010242,MOTT HALL V
6,Public School,321200010273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL
6,Public School,321200010286,FANNIE LOU HAMER MIDDLE SCHOOL
6,Public School,321200010300,SCHOOL OF SCIENCE AND APPLIED LEARNING
6,Public School,321200010314,FAIRMONT NEIGHBORHOOD SCHOOL
6,Public School,321200010316,KNOWLEDGE AND POWER PREPARATORY ACADEMY III
6,Public School,321200010318,"IS 318 MATH, SCIENCE & TECH THROUGH ARTS SCHOOL"
6,Public School,321200010341,ACCION ACADEMY
6,Public School,321200010372,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION
6,Public School,321200010383,EMOLIOR ACADEMY
6,Public School,321200010384,ENTRADA ACADEMY
6,Public School,321200010458,SAMARA COMMUNITY SCHOOL
6,Public School,321200010463,URBAN SCHOLARS COMMUNITY SCHOOL
6,Public School,321200010531,ARCHER ELEMENTARY SCHOOL
6,Public School,321200010536,PS 536
6,Public School,321200011248,METROPOLITAN HIGH SCHOOL (THE)
6,Public School,321200011251,EXPLORATIONS ACADEMY
6,Public School,321200011267,BRONX LATIN SCHOOL
6,Public School,321200011271,EAST BRONX ACADEMY FOR THE FUTURE
6,Public School,321200011278,PEACE AND DIVERSITY ACADEMY
6,Public School,321200011388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE
6,Public School,321200011446,ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX
6,Public School,321200011478,CINEMA SCHOOL (THE)
6,Public School,321200011479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL
6,Public School,321200011480,BRONX REGIONAL HIGH SCHOOL
6,Public School,321200011511,BRONX ENVISION ACADEMY
6,Public School,321200011521,METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE)
6,Public School,321200011550,HIGH SCHOOL OF WORLD CULTURES
6,Public School,321200011682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL
6,Public School,321200011684,WINGS ACADEMY
6,Public School,321200011691,BRONX LITTLE SCHOOL
6,Public School,321200011692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN
6,Public School,321200860870,BRONX LIGHTHOUSE CHARTER SCHOOL
6,Public School,321200860898,SOUTH BRONX CLASSICAL CHARTER SCHOOL
6,Public School,321200860965,DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL
6,Public School,321200861010,ROADS CHARTER SCHOOL II
6,Public School,321200861026,CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL
6,Public School,331300010003,PS 3 BEDFORD VILLAGE (THE)
6,Public School,331300010008,PS 8 ROBERT FULTON
6,Public School,331300010009,PS 9 TEUNIS G BERGEN
6,Public School,331300010011,PS 11 PURVIS J BEHAN
6,Public School,331300010020,PS 20 CLINTON HILL
6,Public School,331300010044,PS 44 MARCUS GARVEY
6,Public School,331300010046,PS 46 EDWARD C BLUM
6,Public School,331300010054,PS 54 SAMUEL C BARNES
6,Public School,331300010056,PS 56 LEWIS H LATIMER
6,Public School,331300010067,PS 67 CHARLES A DORSEY
6,Public School,331300010093,PS 93 WILLIAM H PRESCOTT
6,Public School,331300010113,MS 113 RONALD EDMONDS LEARNING CENTER
6,Public School,331300010133,PS 133 WILLIAM A BUTLER
6,Public School,331300010256,PS 256 BENJAMIN BANNEKER
6,Public School,331300010265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS
6,Public School,331300010266,MS 266 PARK PLACE COMMUNITY MIDDLE SCHOOL
6,Public School,331300010270,PS 270 JOHANN DEKALB
6,Public School,331300010282,PS 282 PARK SLOPE
6,Public School,331300010287,PS 287 BAILEY K ASHFORD
6,Public School,331300010301,SATELLITE EAST MIDDLE SCHOOL
6,Public School,331300010305,PS 305 DR PETER RAY
6,Public School,331300010307,PS 307 DANIEL HALE WILLIAMS
6,Public School,331300010313,SATELLITE WEST MIDDLE SCHOOL
6,Public School,331300010351,URBAN ASSEMBLY UNISON SCHOOL (THE)
6,Public School,331300010596,MS 596 PEACE ACADEMY
6,Public School,331300010691,FORT GREEN PREPARATORY ACADEMY
6,Public School,331300011350,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATERS EDGE (THE)
6,Public School,331300011412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA"
6,Public School,331300011419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCI, TECH AND CREATIVE ARTS"
6,Public School,331300011430,BROOKLYN TECHNICAL HIGH SCHOOL
6,Public School,331300011439,BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE
6,Public School,331300011483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE
6,Public School,331300011492,ACADEMY OF ARTS AND LETTERS
6,Public School,331300011499,ACORN COMMUNITY HIGH SCHOOL
6,Public School,331300011527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN
6,Public School,331300011553,BROOKLYN ACADEMY HIGH SCHOOL
6,Public School,331300011575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL
6,Public School,331300011595,BEDFORD ACADEMY HIGH SCHOOL
6,Public School,331300011605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL
6,Public School,331300011616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY
6,Public School,331300011670,BENJAMIN BANNEKER ACADEMY
6,Public School,331300011674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY"
6,Public School,331300860810,COMMUNITY PARTNERSHIP CHARTER SCHOOL
6,Public School,331300860893,COMMUNITY ROOTS CHARTER SCHOOL
6,Public School,331300860901,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL
6,Public School,331300860902,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL
6,Public School,331300860937,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL
6,Public School,331300861006,URBAN DOVE TEAM CHARTER SCHOOL
6,Public School,331300861039,SUCCESS ACADEMY CHARTER SCHOOL-FORT GREENE
6,Public School,331300861056,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN
6,Public School,331300861063,BROOKLYN LABORATORY CHARTER SCHOOL
6,Public School,331300861066,COMPASS CHARTER SCHOOL
6,Public School,331300861079,INTERNATIONAL CHARTER SCHOOL OF NY
6,Public School,331400010016,PS 16 LEONARD DUNKLY
6,Public School,331400010017,PS 17 HENRY D WOODWORTH
6,Public School,331400010018,PS 18 EDWARD BUSH
6,Public School,331400010023,PS 23 CARTER G WOODSON
6,Public School,331400010031,PS 31 SAMUEL F DUPONT
6,Public School,331400010034,PS 34 OLIVER H PERRY
6,Public School,331400010050,JHS 50 JOHN D WELLS
6,Public School,331400010059,PS 59 WILLIAM FLOYD
6,Public School,331400010084,PS 84 JOSE DE DIEGO
6,Public School,331400010110,PS 110 THE MONITOR
6,Public School,331400010120,PS 120 CARLOS TAPIA
6,Public School,331400010126,JOHN ERICSSON MIDDLE SCHOOL 126
6,Public School,331400010132,PS 132 CONSELYEA SCHOOL (THE)
6,Public School,331400010147,PS 147 ISSAC REMSEN
6,Public School,331400010157,PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE (THE)
6,Public School,331400010196,PS 196 TEN EYCK
6,Public School,331400010250,PS 250 GEORGE H LINDSEY
6,Public School,331400010257,PS 257 JOHN F HYLAN
6,Public School,331400010297,PS 297 ABRAHAM STOCKTON
6,Public School,331400010318,IS 318 EUGENO MARIA DE HOSTOS
6,Public School,331400010319,PS 319
6,Public School,331400010380,PS 380 JOHN WAYNE ELEMENTARY
6,Public School,331400010414,BROOKLYN ARBOR ELEMENTARY SCHOOL
6,Public School,331400010577,CONSELYEA PREPARATORY SCHOOL
6,Public School,331400010582,MS 582
6,Public School,331400011071,JUAN MOREL CAMPOS SECONDARY SCHOOL
6,Public School,331400011322,FOUNDATIONS ACADEMY
6,Public School,331400011330,URBAN ASSEMBLY SCHOOL FOR THE URBAN ENVIRONMENT (THE)
6,Public School,331400011449,BROOKLYN LATIN SCHOOL (THE)
6,Public School,331400011454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS
6,Public School,331400011474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS
6,Public School,331400011477,SCHOOL FOR LEGAL STUDIES
6,Public School,331400011478,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY"
6,Public School,331400011488,BROOKLYN PREPARATORY HIGH SCHOOL
6,Public School,331400011558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN
6,Public School,331400011561,WILLIAMSBURG PREPARATORY SCHOOL
6,Public School,331400011586,LYONS COMMUNITY SCHOOL
6,Public School,331400011610,AUTOMOTIVE HIGH SCHOOL
6,Public School,331400011614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN
6,Public School,331400011632,FRANCES PERKINS ACADEMY
6,Public School,331400011685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE
6,Public School,331400860809,BROOKLYN CHARTER SCHOOL (THE)
6,Public School,331400860825,BEGINNING WITH CHILDREN CHARTER SCHOOL
6,Public School,331400860865,WILLIAMSBURG CHARTER HIGH SCHOOL
6,Public School,331400860885,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL
6,Public School,331400860945,NORTHSIDE CHARTER HIGH SCHOOL
6,Public School,331400861007,SUCCESS ACADEMY CHARTER SCHOOL-BEDFORD STUYVESANT 1
6,Public School,331400861021,BEGINNING WITH CHILDREN CHARTER SCHOOL II
6,Public School,331400861022,SUCCESS ACADEMY CHARTER SCHOOL-BED STUY 2
6,Public School,331400861024,SUCCESS ACADEMY CHARTER SCHOOL-WILLIAMSBURG
6,Public School,331400861036,CITIZENS OF THE WORLD CHARTER SCHOOL 1
6,Public School,331500010001,PS 1 BERGEN (THE)
6,Public School,331500010010,"MAGNET SCHOOL OF MATH, SCIENCE & DESIGN TECH"
6,Public School,331500010015,PS 15 PATRICK F DALY
6,Public School,331500010024,PS 24
6,Public School,331500010029,PS 29 JOHN M HARRIGAN
6,Public School,331500010032,PS 32 SAMUELS MILLS SPROLE
6,Public School,331500010038,PS 38 PACIFIC (THE)
6,Public School,331500010039,PS 39 HENRY BRISTOW
6,Public School,331500010051,MS 51 WILLIAM ALEXANDER
6,Public School,331500010058,PS 58 CARROLL (THE)
6,Public School,331500010088,JHS 88 PETER ROUGET
6,Public School,331500010094,PS 94 HENRY LONGFELLOW (THE)
6,Public School,331500010107,PS 107 JOHN W KIMBALL
6,Public School,331500010118,MAURICE SENDAK COMMUNITY SCHOOL (THE)
6,Public School,331500010124,PS 124 SILAS B DUTCHER
6,Public School,331500010130,PS 130 THE PARKSIDE
6,Public School,331500010131,PS 131
6,Public School,331500010136,IS 136 CHARLES O DEWEY
6,Public School,331500010146,PS 146
6,Public School,331500010154,WINDSOR TERRACE SCHOOL (THE)
6,Public School,331500010169,PS 169 SUNSET PARK
6,Public School,331500010172,PS 172 BEACON SCHOOL OF EXCELLENCE
6,Public School,331500010230,PS 230 DORIS L COHEN
6,Public School,331500010261,PS 261 PHILIP LIVINGSTON
6,Public School,331500010295,PS 295
6,Public School,331500010321,PS 321 WILLIAM PENN
6,Public School,331500010442,MS 442 CARROLL GARDENS SCHOOL FOR INNOVATION
6,Public School,331500010443,NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS
6,Public School,331500010447,MATH AND SCIENCE EXPLORATORY SCHOOL (THE)
6,Public School,331500010448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES
6,Public School,331500010516,SUNSET PARK AVENUE ELEMENTARY SCHOOL
6,Public School,331500010676,RED HOOK NEIGHBORHOOD SCHOOL
6,Public School,331500010821,SUNSET PARK PREP
6,Public School,331500010839,MS 839
6,Public School,331500011423,BROOKLYN FRONTIERS HIGH SCHOOL
6,Public School,331500011429,BROOKLYN SCHOOL FOR GLOBAL STUDIES
6,Public School,331500011462,SECONDARY SCHOOL FOR LAW
6,Public School,331500011463,SECONDARY SCHOOL FOR JOURNALISM
6,Public School,331500011464,PARK SLOPE COLLEGIATE
6,Public School,331500011497,SCHOOL FOR INTERNATIONAL STUDIES
6,Public School,331500011519,COBBLE HILL SCHOOL OF AMERICAN STUDIES
6,Public School,331500011529,WEST BROOKLYN COMMUNITY HIGH SCHOOL
6,Public School,331500011592,KHALIL GIBRAN INTERNATIONAL ACADEMY
